Region,Country,Year,Month_nbr,Quarter_desc,Month_desc,Product_line,Sale_Amount,Sale_Plan
Asia,Philipins,1999,12,Q4,December,Furniture,635,3800
Asia,Philipins,2000,12,Q4,December,Home,355,1040
Asia,Philipins,2001,12,Q4,December,Grossery,902,2280
Asia,Philipins,2002,12,Q4,December,Electronics,398,2342
Asia,Philipins,2003,12,Q4,December,Electronics,602,4417
Asia,Philipins,2004,12,Q4,December,Hardware,473,4422
Asia,Philipins,2005,12,Q4,December,Computers,535,3089
Asia,Philipins,2006,12,Q4,December,Furniture,304,1461
Asia,Philipins,2007,12,Q4,December,Home,903,977
Asia,Philipins,2008,12,Q4,December,Grossery,856,507
Asia,Philipins,2009,12,Q4,December,Electronics,792,1871
Asia,Philipins,2010,12,Q4,December,Electronics,138,947
Asia,Philipins,2011,12,Q4,December,Hardware,638,601
Asia,Philipins,2012,12,Q4,December,Computers,420,2608
Asia,Philipins,2013,12,Q4,December,Furniture,873,1506
Asia,Philipins,2014,12,Q4,December,Home,892,1101
Asia,Philipins,2015,12,Q4,December,Grossery,812,2297
Asia,Philipins,2016,12,Q4,December,Electronics,479,4396
Asia,Philipins,2017,12,Q4,December,Electronics,101,4615
Asia,China,1960,1,Q1,January,Electronics,882,3865
Asia,China,1961,1,Q1,January,Electronics,662,1772
Asia,China,1962,1,Q1,January,Hardware,842,142
Asia,China,1963,1,Q1,January,Computers,213,2330
Asia,China,1964,1,Q1,January,Furniture,647,3964
Asia,China,1965,1,Q1,January,Home,830,890
Asia,China,1966,1,Q1,January,Grossery,829,4522
Asia,China,1967,1,Q1,January,Electronics,638,551
Asia,China,1968,1,Q1,January,Electronics,622,4434
Asia,China,1969,1,Q1,January,Hardware,570,201
Asia,China,1970,1,Q1,January,Computers,645,3278
Asia,China,1971,1,Q1,January,Furniture,842,1366
Asia,China,1972,1,Q1,January,Home,516,922
Asia,China,1973,1,Q1,January,Grossery,964,345
Asia,China,1974,1,Q1,January,Electronics,937,4441
Asia,China,1975,1,Q1,January,Electronics,838,2809
Asia,China,1976,1,Q1,January,Hardware,731,4847
Asia,China,1977,1,Q1,January,Computers,376,3535
Asia,China,1978,1,Q1,January,Furniture,344,521
Asia,China,1979,1,Q1,January,Home,386,2122
Asia,China,1980,1,Q1,January,Grossery,786,2475
Asia,China,1981,1,Q1,January,Electronics,199,2238
Asia,China,1982,1,Q1,January,Electronics,403,2673
Asia,China,1983,1,Q1,January,Hardware,508,1382
Asia,China,1984,1,Q1,January,Computers,732,2954
Asia,China,1985,1,Q1,January,Furniture,394,3124
Asia,China,1986,1,Q1,January,Home,737,1875
Asia,China,1987,1,Q1,January,Grossery,329,1213
Asia,China,1988,1,Q1,January,Electronics,759,2615
Asia,China,1989,1,Q1,January,Electronics,139,3657
Asia,China,1990,1,Q1,January,Hardware,825,4525
Asia,China,1991,1,Q1,January,Computers,490,341
Asia,China,1992,1,Q1,January,Furniture,714,2620
Asia,China,1993,1,Q1,January,Home,970,3808
Asia,China,1994,1,Q1,January,Grossery,229,329
Asia,China,1995,1,Q1,January,Electronics,823,764
Asia,China,1996,1,Q1,January,Electronics,735,2672
Asia,China,1997,1,Q1,January,Hardware,875,2095
Asia,China,1998,1,Q1,January,Computers,489,1191
Asia,China,1999,1,Q1,January,Furniture,265,3993
Asia,China,2000,1,Q1,January,Home,364,4557
Asia,China,2001,1,Q1,January,Grossery,818,2530
Asia,China,2002,1,Q1,January,Electronics,371,2713
Asia,China,2003,1,Q1,January,Electronics,906,2106
Asia,China,2004,1,Q1,January,Hardware,472,260
Asia,China,2005,1,Q1,January,Computers,764,3691
Asia,China,2006,1,Q1,January,Furniture,953,1783
Asia,China,2007,1,Q1,January,Home,223,1959
Asia,China,2008,1,Q1,January,Grossery,924,777
Asia,China,2009,1,Q1,January,Electronics,405,2528
Asia,China,2010,1,Q1,January,Electronics,538,2783
Asia,China,2011,1,Q1,January,Hardware,618,2194
Asia,China,2012,1,Q1,January,Computers,942,3911
Asia,China,2013,1,Q1,January,Furniture,957,916
Asia,China,2014,1,Q1,January,Home,701,1976
Asia,China,2015,1,Q1,January,Grossery,665,2364
Asia,China,2016,1,Q1,January,Electronics,199,614
Asia,China,2017,1,Q1,January,Electronics,664,2523
Asia,China,1960,2,Q1,February,Electronics,751,894
Asia,China,1961,2,Q1,February,Electronics,895,2901
Asia,China,1962,2,Q1,February,Hardware,103,505
Asia,China,1963,2,Q1,February,Computers,331,1726
Asia,China,1964,2,Q1,February,Furniture,705,3124
Asia,China,1965,2,Q1,February,Home,147,1615
Asia,China,1966,2,Q1,February,Grossery,653,1388
Asia,China,1967,2,Q1,February,Electronics,988,4099
Asia,China,1968,2,Q1,February,Electronics,311,2815
Asia,China,1969,2,Q1,February,Hardware,680,516
Asia,China,1970,2,Q1,February,Computers,606,3796
Asia,China,1971,2,Q1,February,Furniture,157,4616
Asia,China,1972,2,Q1,February,Home,616,1189
Asia,China,1973,2,Q1,February,Grossery,292,4829
Asia,China,1974,2,Q1,February,Electronics,446,1697
Asia,China,1975,2,Q1,February,Electronics,819,4569
Asia,China,1976,2,Q1,February,Hardware,634,3598
Asia,China,1977,2,Q1,February,Computers,559,3921
Asia,China,1978,2,Q1,February,Furniture,197,703
Asia,China,1979,2,Q1,February,Home,581,1870
Asia,China,1980,2,Q1,February,Grossery,740,396
Asia,China,1981,2,Q1,February,Electronics,211,2685
Asia,China,1982,2,Q1,February,Electronics,997,2746
Asia,China,1983,2,Q1,February,Hardware,991,543
Asia,China,1984,2,Q1,February,Computers,510,3619
Asia,China,1985,2,Q1,February,Furniture,915,1260
Asia,China,1986,2,Q1,February,Home,189,2573
Asia,China,1987,2,Q1,February,Grossery,817,1800
Asia,China,1988,2,Q1,February,Electronics,288,4499
Asia,China,1989,2,Q1,February,Electronics,489,3012
Asia,China,1990,2,Q1,February,Hardware,384,4190
Asia,China,1991,2,Q1,February,Computers,920,852
Asia,China,1992,2,Q1,February,Furniture,655,3961
Asia,China,1993,2,Q1,February,Home,666,3309
Asia,China,1994,2,Q1,February,Grossery,170,2341
Asia,China,1995,2,Q1,February,Electronics,413,3421
Asia,China,1996,2,Q1,February,Electronics,811,3329
Asia,China,1997,2,Q1,February,Hardware,900,1450
Asia,China,1998,2,Q1,February,Computers,453,572
Asia,China,1999,2,Q1,February,Furniture,400,2050
Asia,China,2000,2,Q1,February,Home,455,1100
Asia,China,2001,2,Q1,February,Grossery,648,1038
Asia,China,2002,2,Q1,February,Electronics,229,4644
Asia,China,2003,2,Q1,February,Electronics,226,611
Asia,China,2004,2,Q1,February,Hardware,881,4279
Asia,China,2005,2,Q1,February,Computers,330,443
Asia,China,2006,2,Q1,February,Furniture,519,1456
Asia,China,2007,2,Q1,February,Home,233,308
Asia,China,2008,2,Q1,February,Grossery,654,2044
Asia,China,2009,2,Q1,February,Electronics,988,2936
Asia,China,2010,2,Q1,February,Electronics,489,688
Asia,China,2011,2,Q1,February,Hardware,141,3259
Asia,China,2012,2,Q1,February,Computers,231,735
Asia,China,2013,2,Q1,February,Furniture,227,4129
Asia,China,2014,2,Q1,February,Home,220,557
Asia,China,2015,2,Q1,February,Grossery,468,1871
Asia,China,2016,2,Q1,February,Electronics,513,4662
Asia,China,2017,2,Q1,February,Electronics,470,1350
Asia,China,1960,3,Q1,March,Electronics,539,2910
Asia,China,1961,3,Q1,March,Electronics,413,3626
Asia,China,1962,3,Q1,March,Hardware,169,3550
Asia,China,1963,3,Q1,March,Computers,986,3370
Asia,China,1964,3,Q1,March,Furniture,263,1751
Asia,China,1965,3,Q1,March,Home,349,2560
Asia,China,1966,3,Q1,March,Grossery,176,1600
Asia,China,1967,3,Q1,March,Electronics,344,335
Asia,China,1968,3,Q1,March,Electronics,853,3872
Asia,China,1969,3,Q1,March,Hardware,681,600
Asia,China,1970,3,Q1,March,Computers,339,2898
Asia,China,1971,3,Q1,March,Furniture,559,405
Asia,China,1972,3,Q1,March,Home,394,1662
Asia,China,1973,3,Q1,March,Grossery,855,791
Asia,China,1974,3,Q1,March,Electronics,831,1971
Asia,China,1975,3,Q1,March,Electronics,394,1454
Asia,China,1976,3,Q1,March,Hardware,761,419
Asia,China,1977,3,Q1,March,Computers,268,2153
Asia,China,1978,3,Q1,March,Furniture,351,3667
Asia,China,1979,3,Q1,March,Home,934,4485
Asia,China,1980,3,Q1,March,Grossery,724,998
Asia,China,1981,3,Q1,March,Electronics,724,1302
Asia,China,1982,3,Q1,March,Electronics,465,854
Asia,China,1983,3,Q1,March,Hardware,800,4350
Asia,China,1984,3,Q1,March,Computers,478,871
Asia,China,1985,3,Q1,March,Furniture,687,2806
Asia,China,1986,3,Q1,March,Home,355,933
Asia,China,1987,3,Q1,March,Grossery,757,392
Asia,China,1988,3,Q1,March,Electronics,226,1051
Asia,China,1989,3,Q1,March,Electronics,465,3914
Asia,China,1990,3,Q1,March,Hardware,626,3854
Asia,China,1991,3,Q1,March,Computers,241,779
Asia,China,1992,3,Q1,March,Furniture,420,2963
Asia,China,1993,3,Q1,March,Home,650,4890
Asia,China,1994,3,Q1,March,Grossery,357,1102
Asia,China,1995,3,Q1,March,Electronics,689,247
Asia,China,1996,3,Q1,March,Electronics,671,562
Asia,China,1997,3,Q1,March,Hardware,907,3793
Asia,China,1998,3,Q1,March,Computers,899,3264
Asia,China,1999,3,Q1,March,Furniture,879,1096
Asia,China,2000,3,Q1,March,Home,282,2651
Asia,China,2001,3,Q1,March,Grossery,631,1808
Asia,China,2002,3,Q1,March,Electronics,297,4569
Asia,China,2003,3,Q1,March,Electronics,399,312
Asia,China,2004,3,Q1,March,Hardware,356,1000
Asia,China,2005,3,Q1,March,Computers,968,3637
Asia,China,2006,3,Q1,March,Furniture,662,4082
Asia,China,2007,3,Q1,March,Home,744,1451
Asia,China,2008,3,Q1,March,Grossery,588,2097
Asia,China,2009,3,Q1,March,Electronics,747,1543
Asia,China,2010,3,Q1,March,Electronics,675,319
Asia,China,2011,3,Q1,March,Hardware,922,1164
Asia,China,2012,3,Q1,March,Computers,142,4289
Asia,China,2013,3,Q1,March,Furniture,369,2152
Asia,China,2014,3,Q1,March,Home,508,1788
Asia,China,2015,3,Q1,March,Grossery,272,4924
Asia,China,2016,3,Q1,March,Electronics,132,3967
Asia,China,2017,3,Q1,March,Electronics,180,1382
Asia,China,1960,4,Q2,April,Electronics,276,3428
Asia,China,1961,4,Q2,April,Electronics,553,869
Asia,China,1962,4,Q2,April,Hardware,386,2814
Asia,China,1963,4,Q2,April,Computers,590,1599
Asia,China,1964,4,Q2,April,Furniture,996,4652
Asia,China,1965,4,Q2,April,Home,480,3575
Asia,China,1966,4,Q2,April,Grossery,352,3473
Asia,China,1967,4,Q2,April,Electronics,398,3733
Asia,China,1968,4,Q2,April,Electronics,213,1895
Asia,China,1969,4,Q2,April,Hardware,357,4065
Asia,China,1970,4,Q2,April,Computers,286,1656
Asia,China,1971,4,Q2,April,Furniture,964,370
Asia,China,1972,4,Q2,April,Home,232,3436
Asia,China,1973,4,Q2,April,Grossery,736,3116
Asia,China,1974,4,Q2,April,Electronics,409,1396
Asia,China,1975,4,Q2,April,Electronics,191,2511
Asia,China,1976,4,Q2,April,Hardware,610,4484
Asia,China,1977,4,Q2,April,Computers,437,2966
Asia,China,1978,4,Q2,April,Furniture,939,417
Asia,China,1979,4,Q2,April,Home,560,199
Asia,China,1980,4,Q2,April,Grossery,310,2582
Asia,China,1981,4,Q2,April,Electronics,732,1634
Asia,China,1982,4,Q2,April,Electronics,908,2592
Asia,China,1983,4,Q2,April,Hardware,748,1352
Asia,China,1984,4,Q2,April,Computers,881,1948
Asia,China,1985,4,Q2,April,Furniture,820,136
Asia,China,1986,4,Q2,April,Home,424,2823
Asia,China,1987,4,Q2,April,Grossery,756,4492
Asia,China,1988,4,Q2,April,Electronics,330,1509
Asia,China,1989,4,Q2,April,Electronics,791,1095
Asia,China,1990,4,Q2,April,Hardware,896,373
Asia,China,1991,4,Q2,April,Computers,523,250
Asia,China,1992,4,Q2,April,Furniture,796,1984
Asia,China,1993,4,Q2,April,Home,923,3131
Asia,China,1994,4,Q2,April,Grossery,970,450
Asia,China,1995,4,Q2,April,Electronics,697,3885
Asia,China,1996,4,Q2,April,Electronics,717,4453
Asia,China,1997,4,Q2,April,Hardware,182,3252
Asia,China,1998,4,Q2,April,Computers,610,1140
Asia,China,1999,4,Q2,April,Furniture,748,3959
Asia,China,2000,4,Q2,April,Home,963,2391
Asia,China,2001,4,Q2,April,Grossery,643,1667
Asia,China,2002,4,Q2,April,Electronics,587,792
Asia,China,2003,4,Q2,April,Electronics,686,1020
Asia,China,2004,4,Q2,April,Hardware,792,2943
Asia,China,2005,4,Q2,April,Computers,782,4477
Asia,China,2006,4,Q2,April,Furniture,709,4965
Asia,China,2007,4,Q2,April,Home,108,1758
Asia,China,2008,4,Q2,April,Grossery,902,3024
Asia,China,2009,4,Q2,April,Electronics,821,1680
Asia,China,2010,4,Q2,April,Electronics,925,1608
Asia,China,2011,4,Q2,April,Hardware,772,4967
Asia,China,2012,4,Q2,April,Computers,192,3899
Asia,China,2013,4,Q2,April,Furniture,219,3104
Asia,China,2014,4,Q2,April,Home,659,3186
Asia,China,2015,4,Q2,April,Grossery,276,3116
Asia,China,2016,4,Q2,April,Electronics,211,1009
Asia,China,2017,4,Q2,April,Electronics,288,461
Asia,China,1960,5,Q2,May,Electronics,547,1038
Asia,China,1961,5,Q2,May,Electronics,349,4695
Asia,China,1962,5,Q2,May,Hardware,692,2417
Asia,China,1963,5,Q2,May,Computers,101,2232
Asia,China,1964,5,Q2,May,Furniture,487,1575
Asia,China,1965,5,Q2,May,Home,567,2832
Asia,China,1966,5,Q2,May,Grossery,392,4977
Asia,China,1967,5,Q2,May,Electronics,944,1912
Asia,China,1968,5,Q2,May,Electronics,219,527
Asia,China,1969,5,Q2,May,Hardware,191,2444
Asia,China,1970,5,Q2,May,Computers,292,3226
Asia,China,1971,5,Q2,May,Furniture,566,4447
Asia,China,1972,5,Q2,May,Home,932,1616
Asia,China,1973,5,Q2,May,Grossery,931,2951
Asia,China,1974,5,Q2,May,Electronics,129,432
Asia,China,1975,5,Q2,May,Electronics,373,2482
Asia,China,1976,5,Q2,May,Hardware,492,4807
Asia,China,1977,5,Q2,May,Computers,671,1816
Asia,China,1978,5,Q2,May,Furniture,234,143
Asia,China,1979,5,Q2,May,Home,921,2107
Asia,China,1980,5,Q2,May,Grossery,236,3783
Asia,China,1981,5,Q2,May,Electronics,813,4985
Asia,China,1982,5,Q2,May,Electronics,439,4985
Asia,China,1983,5,Q2,May,Hardware,955,1519
Asia,China,1984,5,Q2,May,Computers,422,897
Asia,China,1985,5,Q2,May,Furniture,316,2871
Asia,China,1986,5,Q2,May,Home,596,628
Asia,China,1987,5,Q2,May,Grossery,491,862
Asia,China,1988,5,Q2,May,Electronics,868,2155
Asia,China,1989,5,Q2,May,Electronics,998,4421
Asia,China,1990,5,Q2,May,Hardware,685,1667
Asia,China,1991,5,Q2,May,Computers,325,1703
Asia,China,1992,5,Q2,May,Furniture,812,2596
Asia,China,1993,5,Q2,May,Home,120,1871
Asia,China,1994,5,Q2,May,Grossery,628,723
Asia,China,1995,5,Q2,May,Electronics,738,4372
Asia,China,1996,5,Q2,May,Electronics,399,1377
Asia,China,1997,5,Q2,May,Hardware,915,3060
Asia,China,1998,5,Q2,May,Computers,975,4495
Asia,China,1999,5,Q2,May,Furniture,950,2197
Asia,China,2000,5,Q2,May,Home,774,1672
Asia,China,2001,5,Q2,May,Grossery,792,1284
Asia,China,2002,5,Q2,May,Electronics,409,164
Asia,China,2003,5,Q2,May,Electronics,403,3826
Asia,China,2004,5,Q2,May,Hardware,234,2287
Asia,China,2005,5,Q2,May,Computers,627,1825
Asia,China,2006,5,Q2,May,Furniture,374,4737
Asia,China,2007,5,Q2,May,Home,505,3325
Asia,China,2008,5,Q2,May,Grossery,373,3352
Asia,China,2009,5,Q2,May,Electronics,528,3494
Asia,China,2010,5,Q2,May,Electronics,854,1833
Asia,China,2011,5,Q2,May,Hardware,442,2986
Asia,China,2012,5,Q2,May,Computers,751,4588
Asia,China,2013,5,Q2,May,Furniture,870,2772
Asia,China,2014,5,Q2,May,Home,266,136
Asia,China,2015,5,Q2,May,Grossery,772,2752
Asia,China,2016,5,Q2,May,Electronics,930,951
Asia,China,2017,5,Q2,May,Electronics,133,4994
Asia,China,1960,6,Q2,June,Electronics,215,242
Asia,China,1961,6,Q2,June,Electronics,515,1605
Asia,China,1962,6,Q2,June,Hardware,634,4357
Asia,China,1963,6,Q2,June,Computers,734,3863
Asia,China,1964,6,Q2,June,Furniture,836,4406
Asia,China,1965,6,Q2,June,Home,154,1383
Asia,China,1966,6,Q2,June,Grossery,997,1545
Asia,China,1967,6,Q2,June,Electronics,379,3561
Asia,China,1968,6,Q2,June,Electronics,990,1535
Asia,China,1969,6,Q2,June,Hardware,188,3117
Asia,China,1970,6,Q2,June,Computers,702,310
Asia,China,1971,6,Q2,June,Furniture,247,953
Asia,China,1972,6,Q2,June,Home,737,4815
Asia,China,1973,6,Q2,June,Grossery,206,2257
Asia,China,1974,6,Q2,June,Electronics,386,2664
Asia,China,1975,6,Q2,June,Electronics,661,3766
Asia,China,1976,6,Q2,June,Hardware,183,4840
Asia,China,1977,6,Q2,June,Computers,240,4451
Asia,China,1978,6,Q2,June,Furniture,430,1813
Asia,China,1979,6,Q2,June,Home,176,2336
Asia,China,1980,6,Q2,June,Grossery,866,4468
Asia,China,1981,6,Q2,June,Electronics,218,4828
Asia,China,1982,6,Q2,June,Electronics,860,3649
Asia,China,1983,6,Q2,June,Hardware,637,1192
Asia,China,1984,6,Q2,June,Computers,193,3306
Asia,China,1985,6,Q2,June,Furniture,569,1770
Asia,China,1986,6,Q2,June,Home,559,1834
Asia,China,1987,6,Q2,June,Grossery,309,2386
Asia,China,1988,6,Q2,June,Electronics,538,2821
Asia,China,1989,6,Q2,June,Electronics,593,309
Asia,China,1990,6,Q2,June,Hardware,546,1033
Asia,China,1991,6,Q2,June,Computers,180,1799
Asia,China,1992,6,Q2,June,Furniture,280,3562
Asia,China,1993,6,Q2,June,Home,792,3838
Asia,China,1994,6,Q2,June,Grossery,825,493
Asia,China,1995,6,Q2,June,Electronics,159,2837
Asia,China,1996,6,Q2,June,Electronics,497,1019
Asia,China,1997,6,Q2,June,Hardware,933,794
Asia,China,1998,6,Q2,June,Computers,564,4926
Asia,China,1999,6,Q2,June,Furniture,879,4271
Asia,China,2000,6,Q2,June,Home,436,1094
Asia,China,2001,6,Q2,June,Grossery,837,222
Asia,China,2002,6,Q2,June,Electronics,568,2563
Asia,China,2003,6,Q2,June,Electronics,647,3676
Asia,China,2004,6,Q2,June,Hardware,973,3169
Asia,China,2005,6,Q2,June,Computers,270,509
Asia,China,2006,6,Q2,June,Furniture,692,2642
Asia,China,2007,6,Q2,June,Home,684,3640
Asia,China,2008,6,Q2,June,Grossery,486,2661
Asia,China,2009,6,Q2,June,Electronics,977,2274
Asia,China,2010,6,Q2,June,Electronics,915,2280
Asia,China,2011,6,Q2,June,Hardware,267,2824
Asia,China,2012,6,Q2,June,Computers,762,3642
Asia,China,2013,6,Q2,June,Furniture,499,1488
Asia,China,2014,6,Q2,June,Home,524,4325
Asia,China,2015,6,Q2,June,Grossery,819,933
Asia,China,2016,6,Q2,June,Electronics,985,3025
Asia,China,2017,6,Q2,June,Electronics,273,4144
Asia,China,1960,7,Q3,July,Electronics,572,2102
Asia,China,1961,7,Q3,July,Electronics,710,676
Asia,China,1962,7,Q3,July,Hardware,907,3215
Asia,China,1963,7,Q3,July,Computers,387,2307
Asia,China,1964,7,Q3,July,Furniture,159,1888
Asia,China,1965,7,Q3,July,Home,805,156
Asia,China,1966,7,Q3,July,Grossery,594,1165
Asia,China,1967,7,Q3,July,Electronics,431,615
Asia,China,1968,7,Q3,July,Electronics,684,1190
Asia,China,1969,7,Q3,July,Hardware,853,2586
Asia,China,1970,7,Q3,July,Computers,790,4634
Asia,China,1971,7,Q3,July,Furniture,671,3481
Asia,China,1972,7,Q3,July,Home,806,1265
Asia,China,1973,7,Q3,July,Grossery,522,4127
Asia,China,1974,7,Q3,July,Electronics,355,372
Asia,China,1975,7,Q3,July,Electronics,539,3979
Asia,China,1976,7,Q3,July,Hardware,545,2893
Asia,China,1977,7,Q3,July,Computers,732,1743
Asia,China,1978,7,Q3,July,Furniture,239,2048
Asia,China,1979,7,Q3,July,Home,261,4071
Asia,China,1980,7,Q3,July,Grossery,286,1211
Asia,China,1981,7,Q3,July,Electronics,476,3627
Asia,China,1982,7,Q3,July,Electronics,145,4000
Asia,China,1983,7,Q3,July,Hardware,996,3658
Asia,China,1984,7,Q3,July,Computers,447,4124
Asia,China,1985,7,Q3,July,Furniture,351,385
Asia,China,1986,7,Q3,July,Home,487,4786
Asia,China,1987,7,Q3,July,Grossery,428,996
Asia,China,1988,7,Q3,July,Electronics,831,3811
Asia,China,1989,7,Q3,July,Electronics,630,3889
Asia,China,1990,7,Q3,July,Hardware,420,3326
Asia,China,1991,7,Q3,July,Computers,698,466
Asia,China,1992,7,Q3,July,Furniture,706,4900
Asia,China,1993,7,Q3,July,Home,101,1269
Asia,China,1994,7,Q3,July,Grossery,646,1224
Asia,China,1995,7,Q3,July,Electronics,289,4722
Asia,China,1996,7,Q3,July,Electronics,179,848
Asia,China,1997,7,Q3,July,Hardware,359,4083
Asia,China,1998,7,Q3,July,Computers,178,3254
Asia,China,1999,7,Q3,July,Furniture,299,235
Asia,China,2000,7,Q3,July,Home,754,2662
Asia,China,2001,7,Q3,July,Grossery,632,1325
Asia,China,2002,7,Q3,July,Electronics,182,2755
Asia,China,2003,7,Q3,July,Electronics,114,1205
Asia,China,2004,7,Q3,July,Hardware,398,2845
Asia,China,2005,7,Q3,July,Computers,940,3279
Asia,China,2006,7,Q3,July,Furniture,636,4320
Asia,China,2007,7,Q3,July,Home,604,1756
Asia,China,2008,7,Q3,July,Grossery,352,4286
Asia,China,2009,7,Q3,July,Electronics,932,4985
Asia,China,2010,7,Q3,July,Electronics,970,2386
Asia,China,2011,7,Q3,July,Hardware,982,2943
Asia,China,2012,7,Q3,July,Computers,973,1960
Asia,China,2013,7,Q3,July,Furniture,140,543
Asia,China,2014,7,Q3,July,Home,317,1646
Asia,China,2015,7,Q3,July,Grossery,644,3523
Asia,China,2016,7,Q3,July,Electronics,865,649
Asia,China,2017,7,Q3,July,Electronics,283,480
Asia,China,1960,8,Q3,August,Electronics,847,3525
Asia,China,1961,8,Q3,August,Electronics,434,2256
Asia,China,1962,8,Q3,August,Hardware,605,3465
Asia,China,1963,8,Q3,August,Computers,588,2143
Asia,China,1964,8,Q3,August,Furniture,575,2948
Asia,China,1965,8,Q3,August,Home,493,1269
Asia,China,1966,8,Q3,August,Grossery,271,2601
Asia,China,1967,8,Q3,August,Electronics,579,4376
Asia,China,1968,8,Q3,August,Electronics,336,2011
Asia,China,1969,8,Q3,August,Hardware,112,4396
Asia,China,1970,8,Q3,August,Computers,431,4954
Asia,China,1971,8,Q3,August,Furniture,388,3826
Asia,China,1972,8,Q3,August,Home,545,1673
Asia,China,1973,8,Q3,August,Grossery,680,4531
Asia,China,1974,8,Q3,August,Electronics,785,2965
Asia,China,1975,8,Q3,August,Electronics,245,2209
Asia,China,1976,8,Q3,August,Hardware,118,1257
Asia,China,1977,8,Q3,August,Computers,181,2015
Asia,China,1978,8,Q3,August,Furniture,267,3577
Asia,China,1979,8,Q3,August,Home,236,1355
Asia,China,1980,8,Q3,August,Grossery,135,4142
Asia,China,1981,8,Q3,August,Electronics,665,1988
Asia,China,1982,8,Q3,August,Electronics,290,3776
Asia,China,1983,8,Q3,August,Hardware,295,2880
Asia,China,1984,8,Q3,August,Computers,239,1308
Asia,China,1985,8,Q3,August,Furniture,805,1326
Asia,China,1986,8,Q3,August,Home,117,2464
Asia,China,1987,8,Q3,August,Grossery,364,4069
Asia,China,1988,8,Q3,August,Electronics,905,1329
Asia,China,1989,8,Q3,August,Electronics,961,3114
Asia,China,1990,8,Q3,August,Hardware,300,1716
Asia,China,1991,8,Q3,August,Computers,522,3397
Asia,China,1992,8,Q3,August,Furniture,833,2636
Asia,China,1993,8,Q3,August,Home,611,2137
Asia,China,1994,8,Q3,August,Grossery,875,4123
Asia,China,1995,8,Q3,August,Electronics,490,2435
Asia,China,1996,8,Q3,August,Electronics,666,2696
Asia,China,1997,8,Q3,August,Hardware,430,743
Asia,China,1998,8,Q3,August,Computers,554,1635
Asia,China,1999,8,Q3,August,Furniture,593,1860
Asia,China,2000,8,Q3,August,Home,110,2620
Asia,China,2001,8,Q3,August,Grossery,347,4356
Asia,China,2002,8,Q3,August,Electronics,395,3327
Asia,China,2003,8,Q3,August,Electronics,301,1450
Asia,China,2004,8,Q3,August,Hardware,528,1991
Asia,China,2005,8,Q3,August,Computers,941,1666
Asia,China,2006,8,Q3,August,Furniture,573,4292
Asia,China,2007,8,Q3,August,Home,408,2555
Asia,China,2008,8,Q3,August,Grossery,693,2595
Asia,China,2009,8,Q3,August,Electronics,959,1813
Asia,China,2010,8,Q3,August,Electronics,624,4795
Asia,China,2011,8,Q3,August,Hardware,751,2212
Asia,China,2012,8,Q3,August,Computers,444,326
Asia,China,2013,8,Q3,August,Furniture,406,1128
Asia,China,2014,8,Q3,August,Home,636,2167
Asia,China,2015,8,Q3,August,Grossery,814,2640
Asia,China,2016,8,Q3,August,Electronics,668,437
Asia,China,2017,8,Q3,August,Electronics,829,1975
Asia,China,1960,9,Q3,September,Electronics,852,1975
Asia,China,1961,9,Q3,September,Electronics,973,2114
Asia,China,1962,9,Q3,September,Hardware,410,1230
Asia,China,1963,9,Q3,September,Computers,544,2939
Asia,China,1964,9,Q3,September,Furniture,644,2040
Asia,China,1965,9,Q3,September,Home,100,2420
Asia,China,1966,9,Q3,September,Grossery,363,1276
Asia,China,1967,9,Q3,September,Electronics,714,723
Asia,China,1968,9,Q3,September,Electronics,507,2546
Asia,China,1969,9,Q3,September,Hardware,992,803
Asia,China,1970,9,Q3,September,Computers,648,489
Asia,China,1971,9,Q3,September,Furniture,722,168
Asia,China,1972,9,Q3,September,Home,963,1809
Asia,China,1973,9,Q3,September,Grossery,740,1606
Asia,China,1974,9,Q3,September,Electronics,989,934
Asia,China,1975,9,Q3,September,Electronics,478,1909
Asia,China,1976,9,Q3,September,Hardware,637,3052
Asia,China,1977,9,Q3,September,Computers,559,1240
Asia,China,1978,9,Q3,September,Furniture,106,1800
Asia,China,1979,9,Q3,September,Home,356,4606
Asia,China,1980,9,Q3,September,Grossery,853,1737
Asia,China,1981,9,Q3,September,Electronics,201,3835
Asia,China,1982,9,Q3,September,Electronics,416,3261
Asia,China,1983,9,Q3,September,Hardware,230,2908
Asia,China,1984,9,Q3,September,Computers,654,799
Asia,China,1985,9,Q3,September,Furniture,248,1661
Asia,China,1986,9,Q3,September,Home,138,1955
Asia,China,1987,9,Q3,September,Grossery,963,537
Asia,China,1988,9,Q3,September,Electronics,168,634
Asia,China,1989,9,Q3,September,Electronics,241,561
Asia,China,1990,9,Q3,September,Hardware,886,1951
Asia,China,1991,9,Q3,September,Computers,182,1982
Asia,China,1992,9,Q3,September,Furniture,390,3527
Asia,China,1993,9,Q3,September,Home,190,3462
Asia,China,1994,9,Q3,September,Grossery,207,329
Asia,China,1995,9,Q3,September,Electronics,715,542
Asia,China,1996,9,Q3,September,Electronics,591,2869
Asia,China,1997,9,Q3,September,Hardware,305,645
Asia,China,1998,9,Q3,September,Computers,244,2515
Asia,China,1999,9,Q3,September,Furniture,970,1748
Asia,China,2000,9,Q3,September,Home,475,1093
Asia,China,2001,9,Q3,September,Grossery,998,1821
Asia,China,2002,9,Q3,September,Electronics,556,2903
